Row_Number,Timestamp,Session_ID,Frame_ID,Hand_Side,Current_State,Velocity_Px,Fingers_In_Zone,In_Board_Zone_Bool,Pos_X,Pos_Y
407,14.340,20260206_123457,415,Left,Operation,8.4,5,True,486,414
408,14.340,20260206_123457,415,Right,Operation,4.8,5,True,728,412
409,14.409,20260206_123457,417,Left,Operation,5.1,5,True,490,418
410,14.409,20260206_123457,417,Right,Operation,3.3,5,True,727,414
411,14.478,20260206_123457,419,Left,Operation,2.8,5,True,495,421
412,14.478,20260206_123457,419,Right,Operation,2.9,5,True,725,422
413,14.547,20260206_123457,421,Left,Operation,2.4,5,True,496,424
414,14.547,20260206_123457,421,Right,Operation,2.8,5,True,725,425
415,14.616,20260206_123457,423,Left,Operation,2.0,5,True,497,421
416,14.616,20260206_123457,423,Right,Operation,1.7,5,True,727,426
417,14.686,20260206_123457,425,Left,Operation,1.2,5,True,496,421
418,14.686,20260206_123457,425,Right,Operation,1.7,5,True,730,429
419,14.755,20260206_123457,427,Left,Operation,1.2,5,True,496,422
420,14.755,20260206_123457,427,Right,Operation,2.2,5,True,725,430
421,14.824,20260206_123457,429,Left,Operation,1.6,5,True,500,420
422,14.824,20260206_123457,429,Right,Operation,2.0,5,True,723,428
423,14.893,20260206_123457,431,Left,Operation,3.1,5,True,499,426
424,14.893,20260206_123457,431,Right,Operation,2.2,5,True,724,432
425,14.962,20260206_123457,433,Left,Operation,3.3,5,True,496,430
426,14.962,20260206_123457,433,Right,Operation,1.9,5,True,726,434
427,15.031,20260206_123457,435,Left,Operation,2.8,5,True,497,429
428,15.031,20260206_123457,435,Right,Operation,1.7,5,True,724,434
429,15.100,20260206_123457,437,Left,Operation,2.2,5,True,496,426
430,15.100,20260206_123457,437,Right,Delay,1.4,5,True,722,431
431,15.169,20260206_123457,439,Left,Operation,2.4,5,True,494,423
432,15.169,20260206_123457,439,Right,Delay,3.8,5,True,732,422
433,15.238,20260206_123457,441,Left,Operation,8.7,5,True,480,394
434,15.238,20260206_123457,441,Right,Operation,12.0,5,True,726,378
435,15.308,20260206_123457,443,Left,Operation,18.0,5,True,479,340
436,15.308,20260206_123457,443,Right,Operation,21.6,5,True,701,328
437,15.377,20260206_123457,445,Left,Operation,24.3,4,True,459,293
438,15.377,20260206_123457,445,Right,Operation,29.1,3,True,700,265
439,15.446,20260206_123457,447,Left,Operation,33.1,2,True,388,245
440,15.446,20260206_123457,447,Right,Operation,31.6,2,True,730,209
441,15.515,20260206_123457,449,Left,Transport,53.8,0,False,237,261
442,15.515,20260206_123457,449,Right,Transport,52.5,0,False,873,138
443,15.584,20260206_123457,451,Left,Transport,61.2,0,False,141,287
444,15.584,20260206_123457,451,Right,Transport,71.1,0,False,1031,164
445,15.653,20260206_123457,453,Left,Transport,56.3,0,False,106,354
446,15.653,20260206_123457,453,Right,Transport,80.9,0,False,1146,241
447,15.722,20260206_123457,455,Left,Transport,29.8,0,False,125,371
448,15.722,20260206_123457,455,Right,Transport,52.9,0,False,1156,280
449,15.791,20260206_123457,457,Left,Transport,20.9,0,False,153,395
450,15.791,20260206_123457,457,Right,Transport,27.5,0,False,1128,274
451,15.860,20260206_123457,459,Left,Transport,16.3,0,False,172,411
452,15.860,20260206_123457,459,Right,Transport,14.9,0,False,1107,284
453,15.929,20260206_123457,461,Left,Transport,14.2,0,False,185,426
454,15.929,20260206_123457,461,Right,Transport,15.5,0,False,1086,302
455,15.999,20260206_123457,463,Left,Transport,10.3,0,False,191,445
456,15.999,20260206_123457,463,Right,Transport,11.8,0,False,1079,321
457,16.068,20260206_123457,465,Left,Transport,10.8,0,False,198,467
458,16.068,20260206_123457,465,Right,Transport,11.0,0,False,1066,335
459,16.137,20260206_123457,467,Left,Transport,11.4,0,False,211,486
460,16.137,20260206_123457,467,Right,Transport,9.0,0,False,1056,352
461,16.206,20260206_123457,469,Left,Transport,8.9,0,False,216,491
462,16.206,20260206_123457,469,Right,Transport,7.5,0,False,1049,353
463,16.275,20260206_123457,471,Left,Transport,2.9,0,False,218,495
464,16.275,20260206_123457,471,Right,Transport,4.8,0,False,1045,363
465,16.344,20260206_123457,473,Left,Transport,2.0,0,False,217,493
466,16.344,20260206_123457,473,Right,Transport,3.9,0,False,1041,366
467,16.413,20260206_123457,475,Left,Transport,4.9,0,False,197,491
468,16.413,20260206_123457,475,Right,Transport,8.5,0,False,1071,370
469,16.482,20260206_123457,477,Left,Transport,10.7,0,False,167,484
470,16.482,20260206_123457,477,Right,Transport,14.4,0,False,1104,388
471,16.551,20260206_123457,479,Left,Transport,18.2,0,False,119,465
472,16.551,20260206_123457,479,Right,Transport,12.6,0,False,1099,394
473,16.621,20260206_123457,481,Left,Transport,22.1,0,False,90,441
474,16.621,20260206_123457,481,Right,Transport,11.3,0,False,1088,424
475,16.690,20260206_123457,483,Left,Transport,418.0,0,False,83,384
476,16.690,20260206_123457,483,Right,Transport,18.3,0,False,1047,449
477,16.759,20260206_123457,485,Left,Transport,416.0,0,False,86,354
478,16.759,20260206_123457,485,Right,Transport,23.4,0,False,1047,428
479,16.828,20260206_123457,487,Left,Transport,378.4,0,False,125,327
480,16.828,20260206_123457,487,Right,Transport,25.2,0,False,1018,428
481,16.897,20260206_123457,489,Left,Transport,391.4,0,False,210,287
482,16.897,20260206_123457,489,Right,Transport,14.1,0,False,1012,432
483,16.966,20260206_123457,491,Left,Transport,215.8,0,False,283,293
484,16.966,20260206_123457,491,Right,Transport,7.9,0,False,1010,431
485,17.035,20260206_123457,493,Left,Transport,31.7,1,True,331,306
486,17.035,20260206_123457,493,Right,Transport,2.0,0,False,1015,433
487,17.104,20260206_123457,495,Left,Transport,22.0,3,True,362,309
488,17.104,20260206_123457,495,Right,Transport,3.1,0,False,1024,434
489,17.173,20260206_123457,497,Left,Operation,16.0,4,True,384,325
490,17.173,20260206_123457,497,Right,Transport,7.7,0,False,1048,437
491,17.243,20260206_123457,499,Left,Operation,14.5,5,True,403,347
492,17.243,20260206_123457,499,Right,Transport,17.7,0,False,1101,417
493,17.312,20260206_123457,501,Left,Operation,11.6,5,True,410,357
494,17.312,20260206_123457,501,Right,Transport,27.2,0,False,1130,359
495,17.381,20260206_123457,503,Left,Operation,12.5,5,True,431,377
496,17.381,20260206_123457,503,Right,Transport,45.9,0,False,1068,255
497,17.450,20260206_123457,505,Left,Operation,9.5,5,True,437,386
498,17.450,20260206_123457,505,Right,Transport,54.2,0,False,965,206
499,17.519,20260206_123457,507,Left,Operation,8.1,5,True,442,393
500,17.519,20260206_123457,507,Right,Transport,57.8,0,False,879,196
501,17.588,20260206_123457,509,Left,Operation,4.0,5,True,442,399
502,17.588,20260206_123457,509,Right,Transport,38.6,3,True,831,199
503,17.657,20260206_123457,511,Left,Operation,3.5,5,True,439,402
504,17.657,20260206_123457,511,Right,Operation,28.7,5,True,789,235
505,17.726,20260206_123457,513,Left,Operation,3.5,5,True,436,406
506,17.726,20260206_123457,513,Right,Operation,27.2,5,True,759,282
507,17.795,20260206_123457,515,Left,Operation,2.5,5,True,434,408
508,17.795,20260206_123457,515,Right,Operation,29.3,5,True,744,338
509,17.865,20260206_123457,517,Left,Operation,2.0,5,True,438,410
510,17.865,20260206_123457,517,Right,Operation,23.0,5,True,742,366
511,17.934,20260206_123457,519,Left,Operation,2.0,5,True,442,411
512,17.934,20260206_123457,519,Right,Operation,11.7,5,True,746,381
513,18.003,20260206_123457,521,Left,Operation,2.4,5,True,446,412
514,18.003,20260206_123457,521,Right,Operation,7.9,5,True,751,392
515,18.072,20260206_123457,523,Left,Operation,1.8,5,True,448,414
516,18.072,20260206_123457,523,Right,Operation,5.5,5,True,754,401
517,18.141,20260206_123457,525,Left,Operation,1.7,5,True,448,416
518,18.141,20260206_123457,525,Right,Operation,4.1,5,True,754,406
519,18.210,20260206_123457,527,Left,Operation,0.6,5,True,448,416
520,18.210,20260206_123457,527,Right,Operation,2.9,5,True,754,409
521,18.279,20260206_123457,529,Left,Operation,1.2,5,True,445,418
522,18.279,20260206_123457,529,Right,Operation,2.0,5,True,753,413
523,18.348,20260206_123457,531,Left,Operation,1.8,5,True,448,420
524,18.348,20260206_123457,531,Right,Operation,2.3,5,True,750,414
525,18.417,20260206_123457,533,Left,Delay,2.2,5,True,450,420
526,18.417,20260206_123457,533,Right,Operation,1.6,5,True,749,414
527,18.486,20260206_123457,535,Left,Delay,2.0,5,True,450,418
528,18.486,20260206_123457,535,Right,Operation,0.8,5,True,751,414
529,18.556,20260206_123457,537,Left,Delay,1.0,5,True,450,417
530,18.556,20260206_123457,537,Right,Operation,0.8,5,True,751,412
531,18.625,20260206_123457,539,Left,Delay,1.3,5,True,450,413
532,18.625,20260206_123457,539,Right,Operation,1.8,5,True,754,415
533,18.694,20260206_123457,541,Left,Delay,4.9,5,True,450,394
534,18.694,20260206_123457,541,Right,Operation,5.2,5,True,760,401
535,18.763,20260206_123457,543,Left,Operation,13.2,5,True,453,350
536,18.763,20260206_123457,543,Right,Operation,14.2,5,True,749,353
537,18.832,20260206_123457,545,Left,Operation,20.4,5,True,442,304
538,18.832,20260206_123457,545,Right,Operation,24.5,5,True,734,293
539,18.901,20260206_123457,547,Left,Operation,25.8,5,True,408,261
540,18.901,20260206_123457,547,Right,Operation,29.6,3,True,746,240
541,18.970,20260206_123457,549,Left,Transport,36.9,0,False,311,225
542,18.970,20260206_123457,549,Right,Operation,39.8,1,True,836,173
543,19.039,20260206_123457,551,Left,Transport,45.6,0,False,219,235
544,19.039,20260206_123457,551,Right,Transport,48.9,0,False,938,174
545,19.108,20260206_123457,553,Left,Transport,58.5,0,False,134,345
546,19.108,20260206_123457,553,Right,Transport,61.0,0,False,1070,240
547,19.178,20260206_123457,555,Left,Transport,54.1,0,False,106,421
548,19.178,20260206_123457,555,Right,Transport,50.3,0,False,1096,284
549,19.247,20260206_123457,557,Left,Transport,40.8,0,False,110,456
550,19.247,20260206_123457,557,Right,Transport,35.2,0,False,1094,319
551,19.316,20260206_123457,559,Left,Transport,18.0,0,False,125,458
552,19.316,20260206_123457,559,Right,Transport,13.3,0,False,1097,328
553,19.385,20260206_123457,561,Left,Transport,10.0,0,False,138,455
554,19.385,20260206_123457,561,Right,Transport,10.2,0,False,1107,348
555,19.454,20260206_123457,563,Left,Transport,8.3,0,False,154,446
556,19.454,20260206_123457,563,Right,Transport,6.4,0,False,1108,351
557,19.523,20260206_123457,565,Left,Transport,6.9,0,False,157,449
558,19.523,20260206_123457,565,Right,Transport,6.7,0,False,1113,359
559,19.592,20260206_123457,567,Left,Transport,4.0,0,False,156,442
560,19.592,20260206_123457,567,Right,Transport,6.8,0,False,1117,371
561,19.661,20260206_123457,569,Left,Transport,3.2,0,False,159,439
562,19.661,20260206_123457,569,Right,Transport,4.4,0,False,1114,368
563,19.730,20260206_123457,571,Left,Transport,2.9,0,False,158,439
564,19.730,20260206_123457,571,Right,Transport,3.2,0,False,1111,368
565,19.800,20260206_123457,573,Left,Transport,5.6,0,False,143,452
566,19.800,20260206_123457,573,Right,Transport,3.3,0,False,1105,376
567,19.869,20260206_123457,575,Left,Transport,7.5,0,False,135,447
568,19.869,20260206_123457,575,Right,Transport,3.9,0,False,1104,382
569,19.938,20260206_123457,577,Left,Transport,9.4,0,False,117,438
570,19.938,20260206_123457,577,Right,Transport,5.6,0,False,1106,394
571,20.007,20260206_123457,579,Left,Transport,10.1,0,False,105,418
572,20.007,20260206_123457,579,Right,Transport,3.8,0,False,1105,393
573,20.076,20260206_123457,581,Left,Transport,16.8,0,False,123,377
574,20.076,20260206_123457,581,Right,Transport,1.7,0,False,1107,391
575,20.145,20260206_123457,583,Left,Transport,16.2,0,False,131,359
576,20.145,20260206_123457,583,Right,Transport,2.1,0,False,1110,387
577,20.214,20260206_123457,585,Left,Transport,21.6,0,False,181,327
578,20.214,20260206_123457,585,Right,Transport,11.8,0,False,1098,337
579,20.283,20260206_123457,587,Left,Transport,22.7,0,False,225,301
580,20.283,20260206_123457,587,Right,Transport,26.7,0,False,1071,261
581,20.352,20260206_123457,589,Left,Transport,26.4,0,False,270,281
582,20.352,20260206_123457,589,Right,Transport,39.1,0,False,1001,214
583,20.422,20260206_123457,591,Left,Transport,24.3,0,False,315,274
584,20.422,20260206_123457,591,Right,Transport,49.3,1,True,883,208
585,20.491,20260206_123457,593,Left,Transport,22.4,1,True,354,281
586,20.491,20260206_123457,593,Right,Transport,56.5,1,True,770,225
587,20.560,20260206_123457,595,Left,Operation,17.5,4,True,370,302
588,20.560,20260206_123457,595,Right,Operation,44.2,5,True,755,263
589,20.629,20260206_123457,597,Left,Operation,9.3,4,True,372,313
590,20.629,20260206_123457,597,Right,Operation,25.0,5,True,762,309
591,20.698,20260206_123457,599,Left,Operation,11.0,5,True,385,328
592,20.698,20260206_123457,599,Right,Operation,24.2,5,True,781,360
593,20.767,20260206_123457,601,Left,Operation,6.9,5,True,389,330
594,20.767,20260206_123457,601,Right,Operation,17.9,5,True,789,366
595,20.836,20260206_123457,603,Left,Operation,9.7,5,True,411,346
596,20.836,20260206_123457,603,Right,Operation,9.6,5,True,793,372
597,20.905,20260206_123457,605,Left,Operation,9.8,5,True,430,346
598,20.905,20260206_123457,605,Right,Operation,4.2,5,True,797,379
599,20.974,20260206_123457,607,Left,Operation,9.5,5,True,441,344
600,20.974,20260206_123457,607,Right,Operation,5.5,5,True,798,394
601,21.043,20260206_123457,609,Left,Operation,6.7,5,True,434,339
602,21.043,20260206_123457,609,Right,Operation,5.2,5,True,801,401
603,21.113,20260206_123457,611,Left,Operation,8.4,4,True,412,346
604,21.113,20260206_123457,611,Right,Operation,6.1,5,True,805,412
605,21.182,20260206_123457,613,Left,Operation,9.4,5,True,428,341
606,21.182,20260206_123457,613,Right,Operation,4.1,5,True,806,415
607,21.251,20260206_123457,615,Left,Operation,6.2,5,True,431,346
608,21.251,20260206_123457,615,Right,Operation,3.9,5,True,800,413
609,21.320,20260206_123457,617,Left,Operation,4.7,5,True,429,356
610,21.320,20260206_123457,617,Right,Operation,2.8,5,True,799,411
611,21.389,20260206_123457,619,Left,Operation,5.4,5,True,420,360
612,21.389,20260206_123457,619,Right,Operation,2.2,5,True,800,407
613,21.458,20260206_123457,621,Left,Operation,7.5,5,True,412,370
614,21.458,20260206_123457,621,Right,Operation,2.7,5,True,799,402
615,21.527,20260206_123457,623,Left,Operation,7.3,5,True,413,361
616,21.527,20260206_123457,623,Right,Operation,3.1,5,True,799,397
617,21.596,20260206_123457,625,Left,Operation,5.3,5,True,408,372
618,21.596,20260206_123457,625,Right,Operation,1.8,5,True,797,398
619,21.665,20260206_123457,627,Left,Operation,7.1,3,True,403,387
620,21.665,20260206_123457,627,Right,Operation,1.4,4,True,797,399
621,21.735,20260206_123457,629,Left,Operation,6.9,3,True,408,393
622,21.735,20260206_123457,629,Right,Operation,1.2,4,True,797,400
623,21.804,20260206_123457,631,Left,Operation,5.6,4,True,417,401
624,21.804,20260206_123457,631,Right,Operation,1.7,4,True,794,404
625,21.873,20260206_123457,633,Left,Operation,4.8,4,True,420,409
626,21.873,20260206_123457,633,Right,Delay,1.9,5,True,792,405
627,21.942,20260206_123457,635,Left,Operation,5.4,4,True,423,420
628,21.942,20260206_123457,635,Right,Delay,2.1,4,True,794,408
629,22.011,20260206_123457,637,Left,Delay,4.2,4,True,425,424
630,22.011,20260206_123457,637,Right,Delay,2.1,5,True,790,411
631,22.080,20260206_123457,639,Left,Delay,3.7,4,True,424,431
632,22.080,20260206_123457,639,Right,Delay,1.9,5,True,791,413
633,22.149,20260206_123457,641,Left,Delay,3.1,4,True,422,430
634,22.149,20260206_123457,641,Right,Delay,1.2,5,True,792,413
635,22.218,20260206_123457,643,Left,Delay,2.2,4,True,423,431
636,22.218,20260206_123457,643,Right,Delay,2.0,4,True,799,411
637,22.287,20260206_123457,645,Left,Delay,2.6,3,True,422,424
638,22.287,20260206_123457,645,Right,Delay,7.8,4,True,797,382
639,22.357,20260206_123457,647,Left,Operation,11.1,4,True,434,379
640,22.357,20260206_123457,647,Right,Operation,21.6,5,True,759,323
641,22.426,20260206_123457,649,Left,Operation,21.4,3,True,421,324
642,22.426,20260206_123457,649,Right,Operation,32.0,3,True,758,247
643,22.495,20260206_123457,651,Left,Operation,28.6,2,True,389,266
644,22.495,20260206_123457,651,Right,Operation,34.9,1,True,797,188
645,22.564,20260206_123457,653,Left,Transport,33.9,0,False,327,229
646,22.564,20260206_123457,653,Right,Transport,40.7,0,False,890,169
647,22.633,20260206_123457,655,Left,Transport,49.4,0,False,195,249
648,22.633,20260206_123457,655,Right,Transport,57.7,0,False,1033,222
649,22.702,20260206_123457,657,Left,Transport,51.6,0,False,128,291
650,22.702,20260206_123457,657,Right,Transport,54.2,0,False,1071,265
651,22.771,20260206_123457,659,Left,Transport,45.8,0,False,140,346
652,22.771,20260206_123457,659,Right,Transport,39.7,0,False,1075,303
653,22.840,20260206_123457,661,Left,Transport,27.2,0,False,179,365
654,22.840,20260206_123457,661,Right,Transport,15.7,0,False,1081,324
655,22.909,20260206_123457,663,Left,Transport,17.4,0,False,196,361
656,22.909,20260206_123457,663,Right,Transport,9.0,0,False,1081,327
657,22.979,20260206_123457,665,Left,Transport,8.3,0,False,199,359
658,22.979,20260206_123457,665,Right,Transport,5.0,0,False,1090,327
659,23.048,20260206_123457,667,Left,Transport,2.8,0,False,201,357
660,23.048,20260206_123457,667,Right,Transport,4.3,0,False,1092,334
661,23.117,20260206_123457,669,Left,Transport,1.8,0,False,205,360
662,23.117,20260206_123457,669,Right,Transport,5.1,0,False,1089,337
663,23.186,20260206_123457,671,Left,Transport,2.2,0,False,205,364
664,23.186,20260206_123457,671,Right,Transport,6.7,0,False,1094,336
665,23.255,20260206_123457,673,Left,Transport,3.0,0,False,200,365
666,23.255,20260206_123457,673,Right,Transport,7.1,0,False,1103,345
667,23.324,20260206_123457,675,Left,Transport,3.9,0,False,190,368
668,23.324,20260206_123457,675,Right,Transport,8.3,0,False,1119,357
669,23.393,20260206_123457,677,Left,Transport,5.6,0,False,177,363
670,23.393,20260206_123457,677,Right,Transport,7.7,0,False,1119,370
671,23.462,20260206_123457,679,Left,Transport,8.4,0,False,155,359
672,23.462,20260206_123457,679,Right,Transport,6.6,0,False,1121,363
673,23.531,20260206_123457,681,Left,Transport,11.1,0,False,131,350
674,23.531,20260206_123457,681,Right,Transport,5.3,0,False,1116,358
675,23.601,20260206_123457,683,Left,Transport,10.2,0,False,119,346
676,23.601,20260206_123457,683,Right,Transport,3.6,0,False,1114,366
677,23.670,20260206_123457,685,Left,Transport,7.8,0,False,122,336
678,23.670,20260206_123457,685,Right,Transport,6.6,0,False,1110,349
679,23.739,20260206_123457,687,Left,Transport,7.5,0,False,136,318
680,23.739,20260206_123457,687,Right,Transport,14.8,0,False,1070,320
681,23.808,20260206_123457,689,Left,Transport,13.7,0,False,171,310
682,23.808,20260206_123457,689,Right,Transport,26.8,0,False,1014,275
683,23.877,20260206_123457,691,Left,Transport,20.2,0,False,215,290
684,23.877,20260206_123457,691,Right,Transport,30.2,0,False,974,243
685,23.946,20260206_123457,693,Left,Transport,23.4,0,False,264,270
686,23.946,20260206_123457,693,Right,Transport,30.8,0,False,917,231
